2025-02-07T15:22:16.663Z - Loaded language codes from /home/mapachurro/repos/wordsofweb3/public/assets/language-codes.json
2025-02-07T15:22:16.664Z - Generating index for locale: ar-001 at /home/mapachurro/repos/wordsofweb3/locales/ar-001
2025-02-07T15:22:16.666Z - Loaded terms data for locale ar-001
2025-02-07T15:22:16.667Z - Processing term '0x-api': Display name '0x API', Link: '0x-api.html'
2025-02-07T15:22:16.695Z - Processing term 'bitcoin': Display name '比特幣', Link: '.html'
2025-02-07T15:22:16.695Z - Processing term 'bitcoin-core': Display name 'Bitcoin Core', Link: 'bitcoin-core.html'
2025-02-07T15:22:16.695Z - Processing term 'bitcoin-dominance': Display name 'Bitcoin Dominance', Link: 'bitcoin-dominance.html'
2025-02-07T15:22:16.695Z - Processing term 'bitcoin-maximalists': Display name '比特幣至上主義者', Link: '.html'
2025-02-07T15:22:16.695Z - Processing term 'bitcoin-pizza': Display name 'Bitcoin Pizza', Link: 'bitcoin-pizza.html'
2025-02-07T15:22:16.695Z - Processing term 'black-swan-event': Display name 'Black Swan Event', Link: 'black-swan-event.html'
2025-02-07T15:22:16.695Z - Processing term 'block': Display name '區塊', Link: '.html'
2025-02-07T15:22:16.695Z - Processing term 'block-explorer': Display name '區塊鏈瀏覽器', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'block-header': Display name 'Block header', Link: 'block-header.html'
2025-02-07T15:22:16.696Z - Processing term 'block-height': Display name '區塊高度', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'block-reward': Display name '出塊獎勵', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'block-time': Display name '出塊時間', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'blockaid': Display name 'Blockaid', Link: 'blockaid.html'
2025-02-07T15:22:16.696Z - Processing term 'blockchain': Display name '區塊鏈', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'blockchain-explorer': Display name '區塊鏈瀏覽器', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'blockchain-trilemma': Display name '區塊鏈的三難困境', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'bloom-filter': Display name 'Bloom Filter', Link: 'bloom-filter.html'
2025-02-07T15:22:16.696Z - Processing term 'blue-chip-token': Display name '藍籌代幣', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'bnb': Display name 'BNB', Link: 'bnb.html'
2025-02-07T15:22:16.696Z - Processing term 'bnb-chain': Display name 'BNB Chain', Link: 'bnb-chain.html'
2025-02-07T15:22:16.696Z - Processing term 'bnsol': Display name 'BNSOL', Link: 'bnsol.html'
2025-02-07T15:22:16.696Z - Processing term 'bollinger-bands': Display name 'Bollinger Bands', Link: 'bollinger-bands.html'
2025-02-07T15:22:16.696Z - Processing term 'bond': Display name '債券', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'bounty': Display name '懸賞', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'brain-wallet': Display name '腦錢包', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'brave': Display name 'Brave', Link: 'brave.html'
2025-02-07T15:22:16.696Z - Processing term 'brc-20-tokens': Display name 'BRC-20 代幣', Link: 'brc20.html'
2025-02-07T15:22:16.696Z - Processing term 'break-even-point': Display name 'Break-Even Point (BEP)', Link: 'breakeven-point-bep.html'
2025-02-07T15:22:16.696Z - Processing term 'breakeven-multiple': Display name 'Breakeven Multiple', Link: 'breakeven-multiple.html'
2025-02-07T15:22:16.696Z - Processing term 'breakout': Display name 'Breakout', Link: 'breakout.html'
2025-02-07T15:22:16.696Z - Processing term 'bridge': Display name '跨鏈橋', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'bscscan': Display name 'BscScan', Link: 'bscscan.html'
2025-02-07T15:22:16.696Z - Processing term 'btc': Display name 'BTC', Link: 'btc.html'
2025-02-07T15:22:16.696Z - Processing term 'btc-wallet-address': Display name 'BTC 錢包地址', Link: 'btc.html'
2025-02-07T15:22:16.696Z - Processing term 'buidl': Display name 'BUIDL', Link: 'buidl.html'
2025-02-07T15:22:16.696Z - Processing term 'bull-market': Display name 'Bull Market', Link: 'bull-market.html'
2025-02-07T15:22:16.696Z - Processing term 'burner-wallet': Display name '一次性錢包', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'buy-wall': Display name 'Buy Wall', Link: 'buy-wall.html'
2025-02-07T15:22:16.696Z - Processing term 'bytecode': Display name '位元組碼', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'byzantine-fault-tolerance': Display name '拜占庭容錯算法', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'byzantium-fork': Display name '拜占庭分叉', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'candidate-block': Display name '候選區塊', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'candlestick': Display name 'Candlestick', Link: 'candlestick.html'
2025-02-07T15:22:16.696Z - Processing term 'capitulation': Display name 'Capitulation', Link: 'capitulation.html'
2025-02-07T15:22:16.696Z - Processing term 'celo': Display name 'Celo', Link: 'celo.html'
2025-02-07T15:22:16.696Z - Processing term 'censorship-resistance': Display name 'Censorship-resistance', Link: 'censorshipresistance.html'
2025-02-07T15:22:16.696Z - Processing term 'central-bank': Display name 'Central Bank', Link: 'central-bank.html'
2025-02-07T15:22:16.696Z - Processing term 'central-bank-digital-currency-cbdc': Display name '中央銀行數位貨幣 (CBDC)', Link: 'cbdc.html'
2025-02-07T15:22:16.696Z - Processing term 'central-processing-unit': Display name 'Central Processing Unit (CPU)', Link: 'central-processing-unit-cpu.html'
2025-02-07T15:22:16.696Z - Processing term 'centralized': Display name 'Centralized', Link: 'centralized.html'
2025-02-07T15:22:16.696Z - Processing term 'centralized-exchange': Display name '中心化交易所', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'cex': Display name 'CEX', Link: 'cex.html'
2025-02-07T15:22:16.696Z - Processing term 'chain-id': Display name '鏈ID', Link: 'id.html'
2025-02-07T15:22:16.696Z - Processing term 'chatgpt': Display name 'ChatGPT', Link: 'chatgpt.html'
2025-02-07T15:22:16.696Z - Processing term 'chrome': Display name 'Chrome', Link: 'chrome.html'
2025-02-07T15:22:16.696Z - Processing term 'cipher': Display name 'Cipher', Link: 'cipher.html'
2025-02-07T15:22:16.696Z - Processing term 'circulating-supply': Display name 'Circulating Supply', Link: 'circulating-supply.html'
2025-02-07T15:22:16.696Z - Processing term 'client': Display name '客戶端', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'cloud': Display name 'Cloud', Link: 'cloud.html'
2025-02-07T15:22:16.696Z - Processing term 'codefi': Display name 'Codefi', Link: 'codefi.html'
2025-02-07T15:22:16.696Z - Processing term 'coin': Display name '幣', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'coinbase-pay': Display name 'Coinbase Pay', Link: 'coinbase-pay.html'
2025-02-07T15:22:16.696Z - Processing term 'coingecko': Display name 'CoinGecko', Link: 'coingecko.html'
2025-02-07T15:22:16.696Z - Processing term 'cold-storage': Display name '冷儲存', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'cold-wallet': Display name '冷錢包', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'collateral': Display name 'Collateral', Link: 'collateral.html'
2025-02-07T15:22:16.696Z - Processing term 'colocation': Display name 'Colocation', Link: 'colocation.html'
2025-02-07T15:22:16.696Z - Processing term 'commodity-futures-trading-commission': Display name 'Commodity Futures Trading Commission (CFTC)', Link: 'commodity-futures-trading-commission-cftc.html'
2025-02-07T15:22:16.696Z - Processing term 'compile': Display name '編譯', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'compound': Display name 'Compound', Link: 'compound.html'
2025-02-07T15:22:16.696Z - Processing term 'compound-interest': Display name '複利', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'confirmation': Display name '確認', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'confirmation-time': Display name '確認時間', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'confluence': Display name 'Confluence', Link: 'confluence.html'
2025-02-07T15:22:16.696Z - Processing term 'consensus': Display name '共識', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'consensus-algorithm': Display name '共識演算法', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'consensus-client': Display name '共識層客戶端', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'consensus-layer': Display name '共識層', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'consensus-mechanism': Display name '共識機制', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'consensys': Display name 'Consensys', Link: 'consensys.html'
2025-02-07T15:22:16.696Z - Processing term 'constantinople-fork': Display name '君士坦丁堡分叉', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'consumer-price-index-(cpi)': Display name 'Consumer Price Index (CPI)', Link: 'consumer-price-index-cpi.html'
2025-02-07T15:22:16.696Z - Processing term 'contango-and-backwardation': Display name '期貨升水與期貨貼水', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'contract': Display name '合約', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'contract-account': Display name '合約帳戶', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'coolwallet': Display name 'CoolWallet', Link: 'coolwallet.html'
2025-02-07T15:22:16.696Z - Processing term 'copy-trading': Display name '跟單交易', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'counterparty-risk': Display name '交易對手風險', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'credentials': Display name 'Credentials', Link: 'credentials.html'
2025-02-07T15:22:16.696Z - Processing term 'cross-chain-bridges': Display name '跨鏈橋', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-': Display name '加密-', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-asset': Display name '加密資產', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-bounties': Display name '加密貨幣賞金', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-compliance': Display name '加密-法規遵循', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-etfs': Display name '加密貨幣 ETF', Link: 'etf.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-fear-and-greed-index': Display name '加密貨幣恐懼與貪婪指數', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-fund': Display name '加密貨幣基金', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-protocol': Display name '加密貨幣協定', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-wallet': Display name '加密貨幣錢包', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'crypto-winter': Display name '加密貨幣寒冬', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'cryptocompare': Display name 'CryptoCompare', Link: 'cryptocompare.html'
2025-02-07T15:22:16.696Z - Processing term 'cryptocurrency': Display name '加密貨幣', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'cryptoeconomics': Display name '加密經濟學', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'cryptography': Display name '密碼學', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'curve': Display name 'Curve', Link: 'curve.html'
2025-02-07T15:22:16.696Z - Processing term 'custody': Display name '託管', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'd'cent': Display name 'D'CENT', Link: 'dcent.html'
2025-02-07T15:22:16.696Z - Processing term 'daemon': Display name 'Daemon', Link: 'daemon.html'
2025-02-07T15:22:16.696Z - Processing term 'dai': Display name 'DAI', Link: 'dai.html'
2025-02-07T15:22:16.696Z - Processing term 'danksharding': Display name 'Dank 分片', Link: 'dank.html'
2025-02-07T15:22:16.696Z - Processing term 'dao': Display name 'DAO', Link: 'dao.html'
2025-02-07T15:22:16.696Z - Processing term 'dapp': Display name 'dapp', Link: 'dapp.html'
2025-02-07T15:22:16.696Z - Processing term 'ddos': Display name 'DDoS攻擊', Link: 'ddos.html'
2025-02-07T15:22:16.696Z - Processing term 'dead-cat-bounce': Display name 'Dead Cat Bounce', Link: 'dead-cat-bounce.html'
2025-02-07T15:22:16.696Z - Processing term 'death-cross': Display name '死亡交叉', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'decentralization': Display name '去中心化', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'decentralized-application': Display name '去中心化應用程式', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'decentralized-autonomous-cooperative': Display name 'Decentralized Autonomous Cooperative (DAC)', Link: 'decentralized-autonomous-cooperative-dac.html'
2025-02-07T15:22:16.696Z - Processing term 'decentralized-autonomous-organization': Display name '去中心化自治組織', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'decentralized-exchange': Display name '去中心化交易所', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'decentralized-finance': Display name '去中心化金融', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'decentralized-indexes': Display name '去中心化指數', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'decentralized-web': Display name '去中心化網路', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'decryption': Display name 'Decryption', Link: 'decryption.html'
2025-02-07T15:22:16.696Z - Processing term 'deep-web': Display name 'Deep Web', Link: 'deep-web.html'
2025-02-07T15:22:16.696Z - Processing term 'defi': Display name '去中心化金融', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'delegated-proof-of-stake-(dpos)': Display name 'DPoS', Link: 'dpos.html'
2025-02-07T15:22:16.696Z - Processing term 'delisting': Display name 'Delisting', Link: 'delisting.html'
2025-02-07T15:22:16.696Z - Processing term 'denominations': Display name '以太幣', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'depeg': Display name '脫鉤', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'deposit': Display name '入金', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'depression': Display name '蕭條', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'derive': Display name '金融衍生品', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'design-flaw-attack': Display name 'Design Flaw Attack', Link: 'design-flaw-attack.html'
2025-02-07T15:22:16.696Z - Processing term 'dev': Display name '開發者', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'devcon': Display name 'Devcon', Link: 'devcon.html'
2025-02-07T15:22:16.696Z - Processing term 'developer': Display name '開發者', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'dex': Display name '去中心化交易所', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'diamond-hands': Display name '鑽石手', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'difficulty': Display name '難度值', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'difficulty-bomb': Display name '難度炸彈', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'digital-asset': Display name '數位資產', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'digital-identity': Display name '數位身分', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'digital-signature': Display name '數位簽章', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'diligence': Display name 'Diligence', Link: 'diligence.html'
2025-02-07T15:22:16.696Z - Processing term 'direct-market-access-dma': Display name '直接市場接入 (DMA)', Link: 'dma.html'
2025-02-07T15:22:16.696Z - Processing term 'distributed-ledger-technology': Display name '分散式帳本技術', Link: '.html'
2025-02-07T15:22:16.696Z - Processing term 'divergence': Display name 'Divergence', Link: 'divergence.html'
2025-02-07T15:22:16.696Z - Processing term 'diversification': Display name 'Diversification', Link: 'diversification.html'
2025-02-07T15:22:16.696Z - Processing term 'dlt': Display name 'DLT', Link: 'dlt.html'
2025-02-07T15:22:16.696Z - Processing term 'do-your-own-research': Display name '做好研究 (DYOR)', Link: 'dyor.html'
2025-02-07T15:22:16.696Z - Processing term 'dollar-cost-averaging': Display name 'Dollar Cost Averaging (DCA)', Link: 'dollar-cost-averaging-dca.html'
2025-02-07T15:22:16.697Z - Processing term 'dot-plot': Display name '點狀圖', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'double-spend': Display name '雙重支付', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'double-spending': Display name 'Double Spending', Link: 'double-spending.html'
2025-02-07T15:22:16.697Z - Processing term 'eclipse-attack': Display name 'Eclipse Attack', Link: 'eclipse-attack.html'
2025-02-07T15:22:16.697Z - Processing term 'ecosystem': Display name '生態圈', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'eea': Display name '企業以太坊聯盟', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'efficient-market-hypothesis-emh': Display name 'Efficient Market Hypothesis (EMH)', Link: 'efficient-market-hypothesis-emh.html'
2025-02-07T15:22:16.697Z - Processing term 'eigenlayer': Display name 'EigenLayer', Link: 'eigenlayer.html'
2025-02-07T15:22:16.697Z - Processing term 'eip': Display name 'EIP', Link: 'eip.html'
2025-02-07T15:22:16.697Z - Processing term 'eip-1559': Display name 'EIP-1559', Link: 'eip1559.html'
2025-02-07T15:22:16.697Z - Processing term 'eip-3074': Display name 'EIP-3074', Link: 'eip3074.html'
2025-02-07T15:22:16.697Z - Processing term 'eip-4844': Display name '以太坊改進提案 4844 (EIP-4844)', Link: '4844-eip4844.html'
2025-02-07T15:22:16.697Z - Processing term 'eip-7251': Display name 'EIP-7251', Link: 'eip7251.html'
2025-02-07T15:22:16.697Z - Processing term 'eip-7702': Display name 'EIP-7702', Link: 'eip7702.html'
2025-02-07T15:22:16.697Z - Processing term 'elasticity': Display name '彈性', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'encrypted-key': Display name '加密金鑰', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'encryption': Display name '加密', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'endogenous-variable': Display name '內生變數', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ens': Display name 'ENS', Link: 'ens.html'
2025-02-07T15:22:16.697Z - Processing term 'entropy': Display name '熵', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'epoch': Display name '時間週期', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'erc': Display name 'ERC', Link: 'erc.html'
2025-02-07T15:22:16.697Z - Processing term 'erc-1155': Display name 'ERC-1155', Link: 'erc1155.html'
2025-02-07T15:22:16.697Z - Processing term 'erc-20': Display name 'ERC-20', Link: 'erc20.html'
2025-02-07T15:22:16.697Z - Processing term 'erc-404': Display name 'ERC-404', Link: 'erc404.html'
2025-02-07T15:22:16.697Z - Processing term 'erc-721': Display name 'ERC-721', Link: 'erc721.html'
2025-02-07T15:22:16.697Z - Processing term 'etf': Display name 'ETF', Link: 'etf.html'
2025-02-07T15:22:16.697Z - Processing term 'eth': Display name 'ETH', Link: 'eth.html'
2025-02-07T15:22:16.697Z - Processing term 'ether': Display name '以太幣', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum': Display name '以太坊', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum-2.0': Display name 'Ethereum 2.0', Link: 'ethereum-20.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum-classic': Display name '以太坊經典', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum-foundation': Display name '以太坊基金會', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum-improvement-proposal': Display name '以太坊改進提案', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum-mainnet': Display name '以太坊主網路', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum-name-service': Display name '以太坊域名服務', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum-virtual-machine': Display name '以太坊虛擬機', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'ethereum-virtual-machine-evm': Display name '以太坊虛擬機 (EVM)', Link: 'evm.html'
2025-02-07T15:22:16.697Z - Processing term 'etherscan': Display name 'Etherscan', Link: 'etherscan.html'
2025-02-07T15:22:16.697Z - Processing term 'eur': Display name 'EUR', Link: 'eur.html'
2025-02-07T15:22:16.697Z - Processing term 'evm': Display name 'EVM', Link: 'evm.html'
2025-02-07T15:22:16.697Z - Processing term 'exchange': Display name '交易所', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'execution-client': Display name '執行客戶端', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'execution-layer': Display name '執行層', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'exogenous-variable': Display name '外生變數', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'exponential-moving-average-ema': Display name '指數移動平均線 (EMA)', Link: 'ema.html'
2025-02-07T15:22:16.697Z - Processing term 'externally-owned-account-eoa': Display name '外部持有帳戶 (EOA)', Link: 'eoa.html'
2025-02-07T15:22:16.697Z - Processing term 'fakeout': Display name 'Fakeout', Link: 'fakeout.html'
2025-02-07T15:22:16.697Z - Processing term 'falling-knife': Display name 'Falling Knife', Link: 'falling-knife.html'
2025-02-07T15:22:16.697Z - Processing term 'fan-tokens': Display name 'Fan Tokens', Link: 'fan-tokens.html'
2025-02-07T15:22:16.697Z - Processing term 'fantom': Display name 'Fantom', Link: 'fantom.html'
2025-02-07T15:22:16.697Z - Processing term 'faucet': Display name '水龍頭', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'fault-tolerant': Display name '容錯', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'fear-of-missing-out': Display name 'Fear Of Missing Out (FOMO)', Link: 'fear-of-missing-out-fomo.html'
2025-02-07T15:22:16.697Z - Processing term 'fear-uncertainty-and-doubt': Display name 'Fear, Uncertainty and Doubt (FUD)', Link: 'fear-uncertainty-and-doubt-fud.html'
2025-02-07T15:22:16.697Z - Processing term 'fiat': Display name 'Fiat', Link: 'fiat.html'
2025-02-07T15:22:16.697Z - Processing term 'fiat-currency': Display name '法定貨幣', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'fibonacci-retracement': Display name 'Fibonacci Retracement', Link: 'fibonacci-retracement.html'
2025-02-07T15:22:16.697Z - Processing term 'fill-or-kill-order': Display name 'Fill Or Kill Order (FOK)', Link: 'fill-or-kill-order-fok.html'
2025-02-07T15:22:16.697Z - Processing term 'finality': Display name '最終', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'finality-rate': Display name '最終率', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'financial-technology': Display name '金融科技', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'finney': Display name '芬尼', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'firefox': Display name 'Firefox', Link: 'firefox.html'
2025-02-07T15:22:16.697Z - Processing term 'firewall': Display name '防火牆', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'firmware': Display name '韌體', Link: '.html'
2025-02-07T15:22:16.697Z - Processing term 'first-mover-advantage': Display name 'First-Mover Advantage (FMA)', Link: 'firstmover-advantage-fma.html'
2025-02-07T15:22:16.698Z - Processing term 'fiscal-policy': Display name '財政政策', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'flappening': Display name 'Flappening', Link: 'flappening.html'
2025-02-07T15:22:16.698Z - Processing term 'flashbots': Display name 'Flashbots', Link: 'flashbots.html'
2025-02-07T15:22:16.698Z - Processing term 'flippening': Display name 'Flippening', Link: 'flippening.html'
2025-02-07T15:22:16.698Z - Processing term 'flow-variable': Display name '流量變數', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'forced-liquidation': Display name 'Forced Liquidation', Link: 'forced-liquidation.html'
2025-02-07T15:22:16.698Z - Processing term 'forex-fx': Display name 'Forex (FX)', Link: 'forex-fx.html'
2025-02-07T15:22:16.698Z - Processing term 'fork': Display name '分叉', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'formal-verification': Display name 'Formal Verification', Link: 'formal-verification.html'
2025-02-07T15:22:16.698Z - Processing term 'fractional-ownership': Display name '部分所有權', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'fraud-proof': Display name '欺詐證明', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'fren': Display name 'Fren', Link: 'fren.html'
2025-02-07T15:22:16.698Z - Processing term 'ftm': Display name 'FTM', Link: 'ftm.html'
2025-02-07T15:22:16.698Z - Processing term 'full-node': Display name '完整節點', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'fully-diluted-valuation-fdv': Display name 'Fully Diluted Valuation (FDV)', Link: 'fully-diluted-valuation-fdv.html'
2025-02-07T15:22:16.698Z - Processing term 'fundamental-analysis': Display name '基本分析 (FA)', Link: 'fa.html'
2025-02-07T15:22:16.698Z - Processing term 'funding-fees': Display name '資金費用', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'fungibility': Display name 'Fungibility', Link: 'fungibility.html'
2025-02-07T15:22:16.698Z - Processing term 'futures-contract': Display name 'Futures Contract', Link: 'futures-contract.html'
2025-02-07T15:22:16.698Z - Processing term 'gamefi': Display name 'GameFi', Link: 'gamefi.html'
2025-02-07T15:22:16.698Z - Processing term 'ganache': Display name 'Ganache', Link: 'ganache.html'
2025-02-07T15:22:16.698Z - Processing term 'gas': Display name 'Gas', Link: 'gas.html'
2025-02-07T15:22:16.698Z - Processing term 'gas-fee': Display name '礦工費', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'gas-limit': Display name 'Gas 上限', Link: 'gas.html'
2025-02-07T15:22:16.698Z - Processing term 'gas-price': Display name 'Gas 計價', Link: 'gas.html'
2025-02-07T15:22:16.698Z - Processing term 'gas-station-network': Display name 'Gas Station Network', Link: 'gas-station-network.html'
2025-02-07T15:22:16.698Z - Processing term 'gbp': Display name 'GBP', Link: 'gbp.html'
2025-02-07T15:22:16.698Z - Processing term 'gdp-deflator': Display name '國內生產毛額平減指數', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'general-public-license': Display name 'General Public License', Link: 'general-public-license.html'
2025-02-07T15:22:16.698Z - Processing term 'genesis-block': Display name '創世區塊', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'gitcoin': Display name 'Gitcoin', Link: 'gitcoin.html'
2025-02-07T15:22:16.698Z - Processing term 'github': Display name 'GitHub', Link: 'github.html'
2025-02-07T15:22:16.698Z - Processing term 'gm-good-morning': Display name 'GM (早安)', Link: 'gm.html'
2025-02-07T15:22:16.698Z - Processing term 'goerli': Display name 'Goerli', Link: 'goerli.html'
2025-02-07T15:22:16.698Z - Processing term 'golden-cross': Display name 'Golden Cross', Link: 'golden-cross.html'
2025-02-07T15:22:16.698Z - Processing term 'golden-ratio': Display name '黃金比例', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'goldilocks': Display name '金髮女孩', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'gossip-protocol': Display name 'Gossip Protocol', Link: 'gossip-protocol.html'
2025-02-07T15:22:16.698Z - Processing term 'governance': Display name '治理', Link: '.html'
2025-02-07T15:22:16.698Z - Processing term 'gross-domestic-product-gdp': Display name '國內生產毛額 (GDP)', Link: 'gdp.html'
2025-02-07T15:22:16.698Z - Processing term 'gsn': Display name 'GSN', Link: 'gsn.html'
2025-02-07T15:22:16.698Z - Processing term 'gwei': Display name 'Gwei', Link: 'gwei.html'
2025-02-07T15:22:16.698Z - Processing term 'hackathon': Display name 'Hackathon', Link: 'hackathon.html'
2025-02-07T15:22:16.698Z - Processing term 'hacker': Display name 'Hacker', Link: 'hacker.html'
2025-02-07T15:22:16.698Z - Processing term 'haha-money-printer-go-brrrrr': Display name 'Haha Money Printer Go Brrrrr', Link: 'haha-money-printer-go-brrrrr.html'
2025-02-07T15:22:16.698Z - Processing term 'halving': Display name '減半', Link: '.html'
